"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","Significance"
"SNORA46",11.1463560815225,0.180531394630963,0.344042062963824,0.524736403089021,0.599766447364808,0.841119302727468,"SNORA46","677827","Not Significant"
"SLC38A7",339.154144954721,-0.11073921148682,0.126993012774113,-0.872010271020155,0.383202774347257,0.707654429596923,"SLC38A7","55238","Not Significant"
"SNORA50A",8.94604582304984,-0.36932846764994,0.311394676734842,-1.18604618268548,0.235604061872569,0.581421262113712,"SNORA50A","677830","Not Significant"
"GOT2",1061.40323050047,-0.293304159572246,0.203729109938243,-1.43967722463008,0.149958739878078,0.485493950023629,"GOT2","2806","Not Significant"
"CDH5",430.547368418733,-0.725428321028641,0.238721099658306,-3.03881107311831,0.00237513752994976,0.0983465464317877,"CDH5","1003","Not Significant"
"TK2",931.041326638478,-0.0592981836059753,0.0810608726140096,-0.731526588522401,0.464457570125359,0.762912503067947,"TK2","7084","Not Significant"
"BEAN1",177.729286748862,-0.225171537497894,0.176153388724104,-1.27826968943846,0.201154351332153,0.548016012857025,"BEAN1","146227","Not Significant"
"BEAN1-AS1",10.1043934122569,-0.445590494048524,0.286160683898124,-1.55713387310452,0.119438704295563,0.443397772567048,"BEAN1-AS1","101927726","Not Significant"
"CKLF",28.1546348138678,0.229048790267146,0.190379693494339,1.2031156583092,0.228931566820669,0.574709565784471,"CKLF","51192","Not Significant"
"CMTM3",172.056054142482,0.0174288846510229,0.180535731896867,0.096539806651568,0.923091860415282,0.976106528739563,"CMTM3","123920","Not Significant"
"CMTM2",21.0139260625997,-0.157588549702913,0.249463609909294,-0.631709569825486,0.527576673562347,0.800219690364078,"CMTM2","146225","Not Significant"
"CMTM1",66.014083890176,0.652923789595077,0.1723681580057,3.78796059057199,0.000151888934175745,0.0270672244561109,"CMTM1","113540","Not Significant"
"DYNC1LI2",5633.15966069934,0.307967391726182,0.298064002866414,1.03322571247963,0.301498282693892,0.642357353625796,"DYNC1LI2","1783","Not Significant"
"RRAD",38.5651802186437,0.644998299150388,0.38961705212134,1.65546732525843,0.0978297390879737,0.41094359097713,"RRAD","6236","Not Significant"
"CA7",107.952681154461,0.0433314435964974,0.344308645164164,0.125850582624312,0.899850200900687,0.969327110010619,"CA7","766","Not Significant"
"FAM96B",347.695285683046,-0.0785512134268597,0.122055757413521,-0.643568276429033,0.51985542714261,0.796507913496554,"FAM96B",NA,"Not Significant"
"PDP2",518.623501539,0.132220178333656,0.104889435869349,1.26056716043693,0.20746483656607,0.554738336706764,"PDP2","57546","Not Significant"
"CES3",85.9706960715023,-0.302011600487213,0.282775522645545,-1.06802596512492,0.285508799525206,0.626991253883509,"CES3","23491","Not Significant"
"CES4A",982.39787912508,-0.342735474352003,0.218539476321139,-1.56830006240319,0.116811121384566,0.44052643773091,"CES4A","283848","Not Significant"
"C16orf70",326.210354178985,-0.0784953465431952,0.122745380292713,-0.639497359134869,0.522499431093696,0.797716310845875,"C16orf70",NA,"Not Significant"
"TRADD",111.952509321479,-0.0490234080919231,0.199761995516219,-0.245409082769915,0.806139696975912,0.933889441366206,"TRADD","8717","Not Significant"
"NOL3",354.55462645115,-0.0427010858406401,0.172045091031708,-0.248197060343734,0.803981940713951,0.93346042349667,"NOL3","8996","Not Significant"
"E2F4",529.893683378007,0.133358690884321,0.109386722093743,1.21914879915713,0.222787721051758,0.570501210503502,"E2F4","1874","Not Significant"
"ELMO3",127.575667800795,0.391021801761304,0.246144245079473,1.58858803152214,0.112153432036878,0.434311676281632,"ELMO3","79767","Not Significant"
"B3GNT9",186.123751586922,-0.152689936691979,0.158220002574639,-0.965048250583543,0.334520644958681,0.669809099431092,"B3GNT9","84752","Not Significant"
"EXOC3L1",55.963816629294,-0.400053342974711,0.199876370486845,-2.00150393966175,0.0453381096381769,0.302128125061073,"EXOC3L1","283849","Not Significant"
"FBXL8",37.2909156947093,-0.0472453124104794,0.209253394030141,-0.225780387598751,0.821372231661656,0.939861415952812,"FBXL8","55336","Not Significant"
"HSF4",536.710320705763,0.120334369621052,0.173121614664898,0.695085762999478,0.487001556378229,0.777840701565494,"HSF4","3299","Not Significant"
"KIAA0895L",734.39619153282,-0.0712567560416638,0.127317386755303,-0.559678122977935,0.575699007088148,0.827794832928806,"KIAA0895L",NA,"Not Significant"
"LRRC29",108.96902275781,0.164303043004554,0.185386334656315,0.886273755339911,0.375470027798541,0.702182479617405,"LRRC29",NA,"Not Significant"
"TMEM208",118.965754599646,-0.351737962372563,0.137708599571359,-2.55421929688782,0.0106426203617567,0.170983601927064,"TMEM208","29100","Not Significant"
"SLC9A5",232.544146216739,0.170599221073931,0.229198426111778,0.744329810496741,0.456676970727276,0.759054746675125,"SLC9A5","6553","Not Significant"
"PLEKHG4",80.1393161573055,-0.0527091767098931,0.264979484341816,-0.198917953368419,0.842326925391384,0.948188152638521,"PLEKHG4","25894","Not Significant"
"KCTD19",7.04676147216384,-0.176028824539212,0.333746872263707,-0.527432132457932,0.597893534490873,0.839968428756891,"KCTD19","146212","Not Significant"
"FHOD1",341.387279146365,0.0242388289843964,0.224187387530407,0.108118611182392,0.913901605104945,0.973658807083988,"FHOD1","29109","Not Significant"
"TPPP3",799.366458385189,-0.657720100129265,0.340066944325135,-1.93409006992583,0.0531020546252174,0.323124487117049,"TPPP3","51673","Not Significant"
"HSD11B2",39.8414139200785,0.943710640730804,0.366083561897276,2.57785582023924,0.00994154691304361,0.165623410030497,"HSD11B2","3291","Not Significant"
"ZDHHC1",122.941302227786,0.207753840122323,0.171234019480975,1.21327432920188,0.225024954170476,0.571930916846949,"ZDHHC1","29800","Not Significant"
"FAM65A",2079.91825411838,0.016358332688433,0.146356016078771,0.11177082518855,0.911005120667961,0.972576641033516,"FAM65A",NA,"Not Significant"
"LOC100505942",48.7274589864844,0.136721627064786,0.199067640056556,0.686809905547396,0.492202526846318,0.78112606166098,"LOC100505942","100505942","Not Significant"
"AGRP",15.6491773403558,0.387807011308005,0.268647772468042,1.44355193324426,0.148865054046829,0.484076265209545,"AGRP","181","Not Significant"
"CARMIL2",496.491877207275,-0.125055827545131,0.228274222102546,-0.547831579024956,0.583807552956199,0.83150446586154,"CARMIL2","146206","Not Significant"
"ACD",277.885636631779,0.0720083419410989,0.149692040411534,0.481043225432248,0.630485777712291,0.856259319726153,"ACD","65057","Not Significant"
"C16orf86",73.4136609288552,-0.0915347783580059,0.162172084511232,-0.564429930304473,0.572461574272816,0.825693862426265,"C16orf86","388284","Not Significant"
"GFOD2",604.392781278297,-0.0272916935327586,0.177771194779198,-0.153521460924288,0.877987067543907,0.960899167444267,"GFOD2","81577","Not Significant"
"PARD6A",219.441157293299,0.120410134449755,0.226085969458626,0.532585612181432,0.59432046399068,0.837006605059444,"PARD6A","50855","Not Significant"
"ENKD1",152.463353555463,0.021228642565754,0.131527105161454,0.161401275727122,0.871777361961902,0.958777235557789,"ENKD1","84080","Not Significant"
"TSNAXIP1",122.939712292183,0.269114881912893,0.180106818083976,1.49419597090109,0.135124405404333,0.464667190202464,"TSNAXIP1","55815","Not Significant"
"CENPT",566.55535355814,0.141292992218676,0.136173100874695,1.03759840461218,0.299457060981239,0.640354308005787,"CENPT","80152","Not Significant"
"THAP11",339.508686754544,-0.0327418737367545,0.137003839067382,-0.238985082167305,0.81111715033121,0.935873984635399,"THAP11","57215","Not Significant"
"CTRL",83.8720541369134,0.355365997545766,0.226413125460678,1.56954680442095,0.116520582502104,0.440485156195173,"CTRL","1506","Not Significant"
"EDC4",1321.82746495343,0.0289649362521636,0.100376926340209,0.288561697476094,0.772916810080342,0.91964162548431,"EDC4","23644","Not Significant"
"PSKH1",388.456952178372,0.0515808225520903,0.160804191100879,0.320767899138472,0.748386287696553,0.90913741007149,"PSKH1","5681","Not Significant"
"PSMB10",304.265102645653,-0.191449687222634,0.111157639926771,-1.72232594492612,0.0850104903452815,0.388163622552563,"PSMB10","5699","Not Significant"
"LCAT",147.384209330584,0.609972389253354,0.270800773106176,2.25247654302004,0.0242921734336183,0.235480727878306,"LCAT","3931","Not Significant"
"SLC12A4",673.282023962352,0.138098094450934,0.177137510641917,0.779609547128043,0.435620734654299,0.745495907137043,"SLC12A4","6560","Not Significant"
"NRN1L",15.0890933192853,0.423080302166881,0.254619411748928,1.6616184102415,0.0965893096115509,0.408414825340003,"NRN1L","123904","Not Significant"
"DDX28",99.3164185725402,-0.048407670276295,0.139407774984787,-0.347237951983506,0.728412560982093,0.900710577162657,"DDX28","55794","Not Significant"
"DUS2",122.017344148749,-0.096687469165181,0.127959956999432,-0.755607233953742,0.449884717444905,0.754113172904005,"DUS2","54920","Not Significant"
"ESRP2",46.2622292027276,0.425907553005673,0.26685061522877,1.59605235551188,0.110477104715371,0.430903236874612,"ESRP2","80004","Not Significant"
"PRMT7",442.407328896819,0.0113066628565086,0.121777787544103,0.0928466765945617,0.926025368576824,0.977121473380109,"PRMT7","54496","Not Significant"
"SLC7A6",534.791761455554,0.0788766636343824,0.0774025578349211,1.01904466519834,0.308181762311293,0.647610246608818,"SLC7A6","9057","Not Significant"
"SLC7A6OS",96.6458760345024,0.0183823859975044,0.102769806421213,0.178869520510355,0.858040155893478,0.954381781343762,"SLC7A6OS","84138","Not Significant"
"ZFP90",691.208132966121,0.0974261078414387,0.0890772909280809,1.09372553684977,0.274075370775899,0.616652838248062,"ZFP90","146198","Not Significant"
"UTP4",298.296002297136,-0.0569059344966168,0.117261621895953,-0.485290358230844,0.627470393919598,0.855163456902778,"UTP4","84916","Not Significant"
"HAS3",73.5870865186866,0.310640966916305,0.156809523966906,1.98100828991652,0.0475903439306913,0.309401721110375,"HAS3","3038","Not Significant"
"CHTF8",457.929921043112,0.0605431170414619,0.0843192549724065,0.71802243818775,0.47274345179798,0.768945048750885,"CHTF8","54921","Not Significant"
"TERF2",676.008667290431,-0.0858392717394361,0.0959956404085042,-0.894199688383261,0.371215058950205,0.69857331025618,"TERF2","7014","Not Significant"
"VPS4A",1650.03847330287,-0.100896624117663,0.0882869034009255,-1.14282662808406,0.253110580705772,0.597502861611952,"VPS4A","27183","Not Significant"
"COG8",331.399577902072,-0.0101889116965142,0.0742305196102283,-0.137260411890074,0.890824960936688,0.966075393867264,"COG8","84342","Not Significant"
"NIP7",98.4731373298832,-0.177970689987464,0.151099365008656,-1.17783876839767,0.238860889760084,0.58412566211462,"NIP7","51388","Not Significant"
"TMED6",13.0554786352959,-0.0239906984863442,0.275747203242695,-0.0870025088349824,0.930669517909437,0.979243935730149,"TMED6","146456","Not Significant"
"PDF",36.9577819012669,-0.248799371534472,0.251424202531404,-0.989560149856279,0.322389156092395,0.658583218951822,"PDF","64146","Not Significant"
"NQO1",582.438017832949,0.746894994504492,0.417207403872165,1.79022468818254,0.073417797739321,0.366363591839066,"NQO1","1728","Not Significant"
"NOB1",248.771595218667,-0.0140899251054163,0.117841350552824,-0.119566901086222,0.904826240682608,0.971112023888861,"NOB1","28987","Not Significant"
"PDXDC2P",259.173909679867,-0.129847112025,0.206407923676071,-0.629080074603999,0.529296634456461,0.800739586283495,"PDXDC2P","109731405","Not Significant"
"PDPR",1087.27446465939,0.205616209117124,0.172332342885382,1.19313766455249,0.232815462726438,0.579037821359734,"PDPR","55066","Not Significant"
"DDX19B",127.242545027032,0.0492676831038549,0.103715064048169,0.475029192297207,0.634766166186271,0.85750019533703,"DDX19B","11269","Not Significant"
"EXOSC6",626.495781615715,-0.0957912442720518,0.150725866488884,-0.635532881671087,0.525080928326683,0.799028954681708,"EXOSC6","118460","Not Significant"
"AARS",3758.88384110891,-0.0977516315666293,0.150190842907166,-0.650849477068654,0.515143657912449,0.793678449068854,"AARS",NA,"Not Significant"
"LOC100506083",24.2329457592389,0.238959185582609,0.263841119258483,0.905693495593848,0.365098106213736,0.694859465931578,"LOC100506083",NA,"Not Significant"
"ST3GAL2",638.799306428948,0.203417818222211,0.158244413486871,1.28546603156445,0.198629479534598,0.545286364072093,"ST3GAL2","6483","Not Significant"
"FUK",396.222290514105,0.0573007976973374,0.149432699393438,0.383455548416958,0.70138202322837,0.887710542778714,"FUK",NA,"Not Significant"
"SF3B3",1885.52661489301,-0.0789113010032366,0.0873182646361663,-0.903720445339134,0.366143655065611,0.69556441418109,"SF3B3","23450","Not Significant"
"MTSS1L",15278.7187016392,0.737101354177837,0.192091476321542,3.83724134091198,0.000124424178229131,0.0245030694304622,"MTSS1L",NA,"Not Significant"
"VAC14-AS1",73.259222669519,0.737416938744002,0.341923035358542,2.15667522362377,0.0310309787905031,0.258661959095753,"VAC14-AS1","100130894","Not Significant"
"CMTR2",128.526985880622,0.195032086106538,0.123093331102972,1.58442447173184,0.113097156655495,0.435720408603429,"CMTR2","55783","Not Significant"
"CALB2",221.330865008501,0.11359836450021,0.392494463581596,0.289426667228884,0.772254890321412,0.91952301864807,"CALB2","794","Not Significant"
"ZNF19",45.190658838631,-0.0045660250253767,0.230128088372924,-0.0198412330179245,0.984170025157498,0.995058008788469,"ZNF19","7567","Not Significant"
"ZNF23",212.962195631159,-0.111722249650906,0.121923745746783,-0.916328882176375,0.359494423826735,0.689941698208269,"ZNF23","7571","Not Significant"
"MARVELD3",21.5248246710468,0.598897672288093,0.283145530062341,2.1151584916641,0.0344164413620054,0.267759540674974,"MARVELD3","91862","Not Significant"
"ZNF821",246.193829806151,-0.198465725531982,0.189275270276028,-1.04855602764455,0.294382502970624,0.635605981650667,"ZNF821","55565","Not Significant"
"ATXN1L",1152.45822646978,0.0820697287723396,0.120995631532872,0.678286709467219,0.497589923819067,0.785066582564538,"ATXN1L","342371","Not Significant"
"PKD1L3",26.6811015410885,0.513457767483316,0.303287784119344,1.69297213527489,0.090460771250529,0.398596559637715,"PKD1L3","342372","Not Significant"
"DHODH",141.893235354675,0.200651117800729,0.140675473214601,1.42634045022642,0.153770093866054,0.491701227774533,"DHODH","1723","Not Significant"
"HPR",47.2370919164305,0.68647273446054,0.348224940743446,1.97134855704175,0.0486840208690323,0.311418871131241,"HPR","3250","Not Significant"
"PMFBP1",38.3397681935701,0.255821399041052,0.224337709190356,1.14034060508294,0.254144427289992,0.598361998032053,"PMFBP1","83449","Not Significant"
"TXNL4B",144.684583367004,0.260616956894089,0.112514067302103,2.31630553532765,0.0205415923294539,0.22074629760696,"TXNL4B","54957","Not Significant"
"DHX38",1118.60486918303,0.0025756538772894,0.104626123060582,0.0246176939558204,0.980359905840626,0.994348764025647,"DHX38","9785","Not Significant"
"LOC101928035",6.30215333494102,-0.514815012373994,0.380579844791336,-1.352712234817,0.176147580257182,0.520336210604255,"LOC101928035",NA,"Not Significant"
"LOC283922",222.916121425374,0.239658429893249,0.156423807849797,1.53210967810845,0.125495371892352,0.452812028080094,"LOC283922",NA,"Not Significant"
"NPIPB15",17.2912644683583,0.241572121523493,0.49040509706194,0.492597085492735,0.622297307795808,0.853128212957706,"NPIPB15","440348","Not Significant"
"PSMD7",643.842676163334,-0.272252526814932,0.119790828230856,-2.27273265270575,0.0230422956811972,0.230417432083602,"PSMD7","5713","Not Significant"
"RFWD3",150.832992397007,-0.0340489595317395,0.142094240297325,-0.239622376392553,0.810623016232623,0.935675523397877,"RFWD3","55159","Not Significant"
"FA2H",607.259587899241,-0.431178128906989,0.516742408118048,-0.834415991668499,0.404046608849224,0.7227572483022,"FA2H","79152","Not Significant"
"LDHD",398.01818854985,-0.0415317080518195,0.147618045551419,-0.281345738569293,0.778445232130374,0.922464020457664,"LDHD","197257","Not Significant"
"ZFP1",261.509774632964,-0.192024023138501,0.119917443096096,-1.60130184717684,0.109310080103763,0.429260121708829,"ZFP1","162239","Not Significant"
"LOC100506281",28.7081721002682,0.205131813067375,0.385764511308044,0.531753976984087,0.594896402074473,0.837533138836069,"LOC100506281","100506281","Not Significant"
"BCAR1",1902.68792446013,0.0961362871635348,0.174860863434734,0.549787329624031,0.582465250104088,0.830711740828309,"BCAR1","9564","Not Significant"
"CHST6",957.492847928207,-0.0218782590145437,0.328240790922514,-0.0666530779220198,0.946857889586587,0.984564202954506,"CHST6","4166","Not Significant"
"GABARAPL2",1002.91650624287,-0.199679787073816,0.124649505626834,-1.60193003630197,0.109171081604491,0.429260121708829,"GABARAPL2","11345","Not Significant"
"TMEM231",229.247137243962,-0.173883881209067,0.123670875795429,-1.40602126483441,0.159717810386092,0.499309749277278,"TMEM231","79583","Not Significant"
"CHST5",107.030332044981,0.221371296186221,0.184842757062539,1.19761953188852,0.231065168706051,0.577074794462089,"CHST5","23563","Not Significant"
"TERF2IP",2173.56192478651,-0.413400566076175,0.173202984116323,-2.38679817316851,0.0169958188520906,0.205781566262748,"TERF2IP","54386","Not Significant"
"KARS",540.846118238407,-0.102760071754545,0.0926001389771257,-1.10971833184753,0.2671204208647,0.607932873931785,"KARS",NA,"Not Significant"
"ADAT1",458.202386826447,-0.154854918929573,0.0961943475667629,-1.60981307994316,0.10743866886688,0.426469622496598,"ADAT1","23536","Not Significant"
"MON1B",760.63290800485,0.00517919202199823,0.107733721288784,0.0480740102545538,0.961657259062171,0.990225062371499,"MON1B","22879","Not Significant"
"SYCE1L",13.7895215910623,-0.326883289403975,0.350959308437782,-0.931399400286672,0.351647000982947,0.684117247366782,"SYCE1L","100130958","Not Significant"
"NUDT7",25.4803343519194,-0.444438041039182,0.271796993153611,-1.63518380347939,0.102010522405004,0.418147818863061,"NUDT7","283927","Not Significant"
"MAF",760.712508413641,0.430713833884483,0.156862389688292,2.74580691229028,0.00603622782779073,0.135343517559674,"MAF","4094","Not Significant"
"DYNLRB2",8.44151016897018,0.0396859487029101,0.335018162104954,0.118459096227975,0.905703903321033,0.971495895706179,"DYNLRB2","83657","Not Significant"
"CENPN",109.24028999938,-0.142986897990813,0.161734695486027,-0.884083019794394,0.376651398727294,0.702531389403455,"CENPN","55839","Not Significant"
"ATMIN",954.424812671031,-0.0510177139633211,0.122718743803601,-0.415728782597138,0.677608477148911,0.878418020588771,"ATMIN","23300","Not Significant"
"C16orf46",138.649964722799,0.162291987731928,0.0978444471257465,1.65867346077756,0.0971816100208611,0.409560319848518,"C16orf46","123775","Not Significant"
"GCSH",31.9432253890798,-0.201578001598938,0.22456298131343,-0.897645731366513,0.369374450106716,0.697470994419261,"GCSH","2653","Not Significant"
"CMC2",146.647951711601,-0.172840336369687,0.146419105581064,-1.18044933879203,0.237821548459154,0.583135334477908,"CMC2","56942","Not Significant"
"PKD1L2",138.76713457528,-1.3034395362946,0.332575573370443,-3.91922811132839,8.88330092969744e-05,0.0221014255024717,"PKD1L2","114780","Downregulated"
"BCO1",73.5937000583574,-0.0658472044770781,0.188461290662136,-0.349393789280184,0.726793695330088,0.900053450900864,"BCO1","53630","Not Significant"
"LOC100129617",68.185259267646,0.380634276266253,0.227149199873229,1.67570159383649,0.0937966574909032,0.402910613930803,"LOC100129617","100129617","Not Significant"
"LOC101928417",10.3620261620807,0.72960815304005,0.271794867624474,2.68440739671403,0.00726585085108006,0.147269054976448,"LOC101928417","101928417","Not Significant"
"HSBP1",565.979060753658,-0.0251998594744218,0.142596176282051,-0.176721845784821,0.859726880494771,0.954572244370025,"HSBP1","3281","Not Significant"
"OSGIN1",97.7054839280803,0.00102057475459456,0.330757584217178,0.00308556720478537,0.997538077472531,0.999147038041843,"OSGIN1","29948","Not Significant"
"MLYCD",227.54062987611,0.0900962981684448,0.166388463641192,0.541481639993581,0.588175649173794,0.834190589635195,"MLYCD","23417","Not Significant"
"SLC38A8",12.4192578502432,0.267968958789756,0.460048289671792,0.582480067431465,0.560243363803271,0.819152113218984,"SLC38A8","146167","Not Significant"
"TAF1C",907.51483977049,0.311477231268053,0.173469577102894,1.79557266738075,0.0725625061075754,0.364990107453446,"TAF1C","9013","Not Significant"
"DNAAF1",108.375458255648,-0.278357079957341,0.287890184545684,-0.966886316032667,0.333600868047411,0.668608830069619,"DNAAF1","123872","Not Significant"
"ADAD2",11.929193981444,-0.0976131863251424,0.425510018301552,-0.229402792241581,0.818555866132336,0.939286120461287,"ADAD2","161931","Not Significant"
"KCNG4",14.1624328261123,-0.253609965584068,0.405725864489434,-0.625077146371259,0.531920426462275,0.80155596927324,"KCNG4","93107","Not Significant"
"HSDL1",432.286044743406,-0.136451042862296,0.15563640737456,-0.876729585089352,0.380633533389766,0.705467771397045,"HSDL1","83693","Not Significant"
"WFDC1",82.9885013322098,0.15065916057646,0.173142962799796,0.870143135708416,0.384222187007512,0.708691067350778,"WFDC1","58189","Not Significant"
"TLDC1",263.879347409283,-0.183682344224615,0.103574157536908,-1.77343797519339,0.0761561610666201,0.37083717601467,"TLDC1",NA,"Not Significant"
"COTL1",747.863388427045,-0.211716444164388,0.117663044739399,-1.79934527984805,0.0719640796784529,0.363839467120355,"COTL1","23406","Not Significant"
"KLHL36",1121.83119208768,0.27787650509674,0.117210394898221,2.37074967060755,0.0177520497721313,0.210306999522682,"KLHL36","79786","Not Significant"
"ZDHHC7",491.706807634964,0.0506892510060881,0.0894178935455428,0.566880397157542,0.570795443303382,0.824839034759354,"ZDHHC7","55625","Not Significant"
"LOC400548",6.92372964369784,0.27887997938777,0.450928797579242,0.618456796028339,0.536274268726408,0.804956653010888,"LOC400548",NA,"Not Significant"
"GSE1",1215.48228660815,0.176390801611752,0.151201655181127,1.16659306011201,0.243374747280166,0.588806172535396,"GSE1","23199","Not Significant"
"EMC8",193.882335205683,-0.126844989748739,0.097599753894388,-1.29964456555902,0.193722817916927,0.539768920072831,"EMC8","10328","Not Significant"
"COX4I1",2331.09828044473,-0.233903808584122,0.12417241872563,-1.88370179935814,0.0596053229155539,0.339248326629689,"COX4I1","1327","Not Significant"
"C16orf74",16.3829427486541,0.320077574549333,0.330996120418796,0.967013069954873,0.333537499960141,0.668608830069619,"C16orf74","404550","Not Significant"
"IRF8",132.314661624315,-0.211134026915766,0.385434990277691,-0.54778116217122,0.58384217491943,0.83150446586154,"IRF8","3394","Not Significant"
"FENDRR",53.9154647865647,0.143451266933685,0.329073662707445,0.43592448497228,0.662891519630503,0.871587113004781,"FENDRR","400550","Not Significant"
"MTHFSD",195.503892905642,0.133823133282308,0.118357622974929,1.13066763186563,0.258195009815881,0.601880071466826,"MTHFSD","64779","Not Significant"
"FOXC2",12.1686134947612,0.606895943799709,0.313736977575884,1.93440999046062,0.0530627390913123,0.323090129644818,"FOXC2","2303","Not Significant"
"FOXF1",94.2364840830083,0.0800735836163613,0.273241240266135,0.293050871597458,0.769483267746638,0.918405932036247,"FOXF1","2294","Not Significant"
"FOXL1",12.0002333891052,0.370195211680533,0.376389302943333,0.983543391870167,0.325340070179829,0.66127608355029,"FOXL1","2300","Not Significant"
"LOC440390",12.0263513513339,0.871897810050409,0.273089306337754,3.19272043912278,0.00140939323219161,0.0791479238008926,"LOC440390",NA,"Not Significant"
"C16orf95",42.8446255804251,0.151988888405658,0.176543991084338,0.860912271622154,0.389286362378038,0.711634954871224,"C16orf95","100506581","Not Significant"
"LOC101928659",10.5405357321493,0.690786215327494,0.320356493049625,2.15630471151552,0.0310598796201777,0.258661959095753,"LOC101928659",NA,"Not Significant"
"LOC101928682",8.7615850599014,1.26632169722637,0.430571140633714,2.94102780637504,0.0032712516709428,0.108807386600926,"LOC101928682","101928682","Not Significant"
"ZCCHC14",1467.67971644542,0.323332550640701,0.113792518666503,2.84142186524852,0.00449128561830371,0.123383468489072,"ZCCHC14","23174","Not Significant"
"LOC101928737",11.8108083683257,-0.151540807126485,0.271994371347317,-0.557146849678662,0.57742710039798,0.828536726904355,"LOC101928737",NA,"Not Significant"
"MAP1LC3B",843.395303495492,-0.0741871529490088,0.134495338880496,-0.551596461011388,0.581224861644824,0.830270279934942,"MAP1LC3B","81631","Not Significant"
"KLHDC4",288.607792024289,-0.0728431821416934,0.153585429437715,-0.474284457896666,0.635297073111658,0.857548278742364,"KLHDC4","54758","Not Significant"
"LOC102724467",7.84848148416132,-0.551746318778049,0.37951452520267,-1.45382134842771,0.145995843096755,0.480856739439321,"LOC102724467","102724467","Not Significant"
"SLC7A5",2663.08126899727,0.0182000447262171,0.202598220237369,0.0898331915497257,0.928419771770968,0.978002758649126,"SLC7A5","8140","Not Significant"
"LOC400553",17.4844818499793,0.514610789874134,0.388643180701059,1.32412149608761,0.185462697502305,0.530110869380493,"LOC400553","400553","Not Significant"
"LOC101928880",5.13758265740247,0.424263572582671,0.56901330059624,0.745612751297918,0.455901377853921,0.758597125348748,"LOC101928880",NA,"Not Significant"
"ZFPM1",344.969006973345,0.305341685199699,0.2021243541342,1.51066251520076,0.130874457433058,0.460005149828437,"ZFPM1","161882","Not Significant"
"ZNF469",906.840476951166,0.333001792421638,0.274548018334975,1.2129091094562,0.225164572447448,0.571972500288833,"ZNF469","84627","Not Significant"
"MVD",549.541551652527,-0.249363119628751,0.155684302075836,-1.60172295025148,0.109216887783852,0.429260121708829,"MVD","4597","Not Significant"
"ZC3H18",1108.11003383548,0.101367411783101,0.124857438420314,0.811865220571505,0.416868973013652,0.732342700401563,"ZC3H18","124245","Not Significant"
"CYBA",204.399079883691,-0.464633410362421,0.249814132236823,-1.85991643547992,0.0628973496544053,0.346576495712704,"CYBA","1535","Not Significant"
"RNF166",304.645192765673,0.113635462218164,0.140749880512853,0.807357432944939,0.41946058375475,0.734012346760919,"RNF166","115992","Not Significant"
"LOC100289580",58.1051695873601,0.349037555297664,0.244176298210143,1.42944895903563,0.152875235165364,0.490222475069953,"LOC100289580",NA,"Not Significant"
"LOC339059",28.3862266355131,0.323467548067754,0.285322821885097,1.13368971304377,0.256924726184541,0.600793279930932,"LOC339059",NA,"Not Significant"
"CTU2",248.139120099235,0.000243361492355177,0.166636517619726,0.00146043313813448,0.99883474336122,0.999415227722929,"CTU2","348180","Not Significant"
"PIEZO1",1378.90349769626,0.219451731896001,0.174856699957711,1.25503759334973,0.209465113238702,0.556457049702364,"PIEZO1","9780","Not Significant"
"SNAI3",374.979715625706,0.0626485936048321,0.222184221418271,0.281966888579786,0.777968899645219,0.922139511947463,"SNAI3","333929","Not Significant"
"TRAPPC2L",332.273591682626,-0.263953728460778,0.157544823847068,-1.67541987109017,0.093851880527037,0.402910613930803,"TRAPPC2L","51693","Not Significant"
"PABPN1L",8.70059232633497,-0.17248477919409,0.538714345903387,-0.320178551964947,0.748832981130382,0.909307344122385,"PABPN1L","390748","Not Significant"
"GALNS",246.132143732363,0.213216119203107,0.14483119025851,1.47216990223264,0.140975002829973,0.472683495102759,"GALNS","2588","Not Significant"
"LOC101927793",38.4766393651098,0.133402272516806,0.46967472548196,0.284031192821616,0.776386476202805,0.921313871964647,"LOC101927793","101927793","Not Significant"
"CDT1",66.8343360477844,0.548045842907908,0.210397284669283,2.60481423878338,0.00919240833765201,0.161409607334142,"CDT1","81620","Not Significant"
"APRT",180.366274476391,-0.209174334673952,0.130042024594847,-1.60851336578038,0.107722791304833,0.426799300314278,"APRT","353","Not Significant"
"LOC100129697",23.8031387162678,1.29133196793075,0.396651500074648,3.25558322025185,0.00113159728189348,0.0725279413765358,"LOC100129697","100129697","Not Significant"
"ACSF3",353.717104927968,0.126967925333744,0.15495126991525,0.819405516348389,0.412555088678197,0.729203123434745,"ACSF3","197322","Not Significant"
"LINC00304",22.3168001326215,1.2559541421805,0.38644064886893,3.25005701614606,0.0011538187292169,0.073021966001747,"LINC00304","283860","Not Significant"
"ZNF778",260.556130123797,0.107112253384336,0.103036149959499,1.03955993528912,0.298544398876328,0.639327719436032,"ZNF778","197320","Not Significant"
"LOC105371414",111.163197677022,0.435556177945857,0.224120765153546,1.94339947772111,0.0519679103319985,0.320559786475624,"LOC105371414","105371414","Not Significant"
"SLC22A31",1.54243807950732,2.06549769650949,1.13571110082341,1.8186823171949,0.0689599110071199,0.358189897947481,"SLC22A31","146429","Not Significant"
